[(588, 491, 10), (584, 499, 27), (585, 501, 27), (586, 503, 27), (583, 498, 2), (584, 498, 2), (584, 499, 2), (595, 512, 75), (592, 508, 60), (597, 490, 26), (596, 488, 13), (633, 500, 164), (636, 497, 160), (653, 438, 200), (660, 439, 193), (636, 397, 167), (638, 403, 124), (633, 385, 194), (636, 388, 129), (628, 389, 185), (630, 390, 102), (630, 394, 161), (630, 395, 110), (708, 402, 104), (696, 403, 104), (683, 309, 116), (669, 322, 153), (684, 214, 117), (673, 235, 231), (695, 197, 121), (688, 224, 236), (646, 199, 180), (638, 219, 208)]
[(586, 491, 8), (583, 499, 25), (584, 501, 25), (585, 502, 25), (582, 497, 4), (583, 498, 4), (583, 498, 4), (593, 511, 75), (591, 507, 60), (596, 490, 24), (595, 488, 15), (631, 500, 163), (636, 497, 161), (653, 440, 201), (659, 439, 194), (636, 397, 169), (638, 402, 125), (634, 385, 197), (639, 388, 130), (629, 388, 188), (632, 389, 103), (630, 394, 164), (630, 395, 111), (709, 403, 104), (697, 404, 104), (684, 309, 108), (672, 321, 161), (684, 213, 106), (676, 235, 242), (696, 197, 109), (689, 223, 247), (647, 199, 168), (639, 219, 219)]
[(586, 488, 0), (583, 497, 16), (583, 498, 17), (584, 500, 17), (582, 495, 13), (582, 495, 13), (582, 496, 13), (592, 510, 69), (590, 505, 66), (595, 488, 16), (595, 486, 23), (630, 500, 161), (635, 495, 163), (651, 443, 203), (658, 439, 197), (636, 398, 184), (638, 401, 133), (634, 385, 213), (640, 387, 139), (629, 388, 204), (633, 389, 112), (630, 394, 179), (632, 394, 119), (710, 404, 104), (697, 404, 104), (686, 309, 106), (672, 320, 158), (685, 213, 100), (676, 233, 237), (696, 197, 102), (689, 222, 243), (647, 198, 163), (639, 218, 214)]
[(586, 485, 8), (582, 493, 9), (583, 494, 9), (583, 496, 9), (581, 492, 20), (581, 492, 20), (581, 493, 20), (592, 506, 62), (590, 502, 72), (595, 485, 9), (594, 483, 29), (629, 499, 157), (634, 493, 168), (648, 442, 201), (657, 438, 202), (636, 397, 174), (639, 400, 145), (636, 384, 202), (640, 384, 152), (632, 387, 194), (634, 387, 126), (631, 393, 170), (634, 393, 132), (710, 404, 104), (697, 403, 104), (687, 309, 104), (672, 320, 144), (685, 213, 89), (674, 231, 219), (696, 197, 90), (689, 219, 225), (647, 197, 150), (639, 215, 192)]
[(585, 482, 17), (581, 490, 1), (582, 491, 1), (582, 493, 1), (580, 489, 28), (580, 489, 28), (581, 490, 28), (591, 503, 59), (589, 500, 74), (595, 482, 2), (594, 481, 36), (629, 498, 157), (634, 493, 168), (646, 443, 199), (656, 437, 199), (636, 396, 167), (643, 399, 146), (638, 382, 193), (643, 382, 154), (634, 384, 182), (639, 384, 129), (633, 390, 161), (639, 389, 133), (711, 404, 104), (698, 403, 104), (687, 310, 102), (673, 320, 147), (685, 212, 90), (674, 230, 224), (695, 197, 90), (689, 219, 229), (648, 196, 147), (639, 215, 200)]
[(584, 479, 36), (580, 487, 17), (580, 488, 17), (581, 489, 17), (579, 486, 47), (580, 487, 47), (580, 488, 47), (589, 500, 46), (588, 497, 88), (594, 479, 15), (594, 478, 54), (627, 496, 149), (634, 493, 175), (643, 442, 196), (657, 437, 204), (640, 394, 160), (648, 398, 164), (642, 381, 184), (648, 382, 176), (638, 383, 172), (643, 382, 152), (638, 388, 154), (646, 389, 152), (712, 404, 104), (700, 403, 104), (687, 310, 100), (675, 320, 140), (685, 212, 89), (674, 229, 206), (695, 198, 89), (684, 217, 210), (648, 195, 144), (639, 214, 181)]
[(584, 479, 39), (579, 486, 19), (580, 487, 19), (580, 489, 19), (579, 486, 50), (579, 486, 50), (579, 487, 50), (589, 499, 42), (588, 497, 92), (594, 479, 18), (593, 477, 57), (626, 496, 147), (634, 492, 183), (643, 442, 197), (657, 436, 212), (641, 393, 167), (650, 395, 170), (643, 381, 192), (648, 381, 182), (639, 383, 179), (642, 380, 158), (639, 388, 161), (646, 386, 158), (712, 404, 107), (702, 403, 107), (686, 312, 102), (675, 321, 139), (685, 212, 92), (674, 230, 209), (695, 198, 93), (684, 217, 215), (648, 196, 148), (640, 214, 191)]
[(583, 476, 41), (578, 484, 22), (579, 485, 22), (579, 486, 22), (578, 483, 53), (578, 484, 53), (578, 485, 52), (587, 496, 39), (587, 495, 94), (592, 476, 19), (593, 475, 58), (624, 495, 146), (634, 491, 183), (643, 436, 189), (659, 432, 211), (645, 388, 152), (653, 390, 162), (647, 376, 176), (649, 376, 173), (643, 376, 166), (646, 376, 149), (643, 381, 147), (647, 382, 150), (712, 405, 107), (702, 403, 107), (686, 312, 112), (675, 321, 135), (685, 212, 104), (674, 230, 209), (695, 198, 105), (682, 217, 215), (648, 196, 157), (642, 214, 190)]
[(583, 472, 40), (578, 480, 23), (579, 482, 23), (579, 483, 23), (578, 480, 52), (578, 480, 52), (578, 481, 52), (588, 493, 34), (587, 491, 98), (593, 473, 20), (593, 472, 59), (624, 491, 139), (634, 488, 185), (643, 433, 192), (660, 432, 215), (651, 387, 184), (656, 386, 172), (654, 375, 209), (657, 373, 185), (652, 375, 199), (651, 372, 161), (651, 380, 179), (652, 379, 160), (715, 405, 107), (702, 402, 107), (691, 312, 126), (673, 321, 103), (689, 212, 119), (672, 230, 159), (698, 198, 120), (679, 215, 162), (654, 196, 179), (641, 213, 131)]
[(584, 470, 36), (578, 477, 18), (579, 479, 18), (580, 480, 18), (578, 477, 48), (578, 477, 48), (578, 478, 48), (588, 489, 41), (587, 488, 91), (593, 470, 16), (593, 469, 54), (624, 487, 143), (633, 485, 180), (643, 429, 193), (660, 430, 214), (653, 381, 177), (657, 379, 174), (653, 369, 202), (655, 366, 187), (651, 369, 193), (651, 365, 162), (651, 372, 172), (652, 371, 162), (716, 404, 106), (702, 402, 106), (695, 311, 112), (673, 322, 106), (692, 212, 86), (672, 230, 167), (699, 198, 86), (680, 217, 170), (656, 196, 142), (641, 213, 140)]
[(582, 466, 17), (577, 474, 1), (578, 475, 1), (579, 477, 1), (577, 473, 30), (577, 473, 30), (577, 474, 30), (587, 486, 46), (586, 483, 78), (591, 466, 0), (591, 465, 36), (624, 481, 146), (633, 476, 164), (645, 422, 182), (663, 419, 190), (658, 374, 137), (661, 367, 134), (657, 361, 156), (656, 353, 141), (654, 360, 151), (652, 351, 119), (656, 364, 133), (655, 358, 122), (716, 401, 103), (701, 401, 103), (695, 311, 136), (663, 320, 110), (692, 212, 137), (669, 246, 178), (699, 199, 139), (678, 235, 183), (655, 196, 201), (638, 221, 154)]
[(581, 465, 23), (577, 473, 7), (578, 475, 7), (579, 476, 7), (576, 472, 36), (576, 472, 36), (576, 473, 36), (587, 486, 43), (585, 482, 85), (591, 465, 6), (590, 463, 44), (624, 482, 137), (632, 474, 170), (645, 421, 174), (663, 415, 200), (658, 375, 141), (662, 366, 151), (660, 362, 161), (657, 349, 159), (655, 362, 156), (653, 347, 138), (656, 365, 137), (655, 354, 139), (718, 400, 102), (701, 400, 102), (696, 310, 138), (662, 320, 115), (691, 212, 140), (663, 255, 195), (699, 199, 142), (671, 245, 202), (655, 196, 205), (636, 225, 184)]
[(581, 462, 1), (577, 470, 17), (578, 471, 17), (579, 473, 17), (576, 469, 11), (576, 469, 11), (576, 470, 11), (587, 482, 69), (585, 479, 57), (591, 461, 15), (590, 460, 21), (623, 477, 139), (631, 473, 138), (646, 417, 149), (663, 416, 164), (658, 377, 54), (666, 370, 119), (658, 365, 62), (669, 355, 127), (655, 365, 59), (665, 355, 108), (655, 369, 49), (664, 360, 108), (719, 400, 95), (701, 400, 95), (696, 310, 133), (658, 326, 154), (691, 213, 132), (646, 275, 260), (699, 199, 134), (652, 265, 269), (655, 197, 194), (610, 256, 260)]
[(581, 456, 0), (577, 463, 18), (578, 465, 18), (578, 466, 18), (576, 463, 8), (576, 463, 8), (576, 464, 8), (587, 476, 70), (585, 473, 53), (591, 456, 17), (590, 455, 19), (623, 474, 142), (629, 466, 135), (645, 415, 145), (659, 408, 159), (656, 378, 51), (665, 367, 107), (659, 364, 58), (665, 352, 115), (657, 365, 56), (661, 352, 97), (656, 368, 46), (662, 359, 97), (720, 400, 92), (700, 400, 92), (697, 310, 130), (660, 330, 168), (691, 213, 127), (647, 275, 270), (699, 200, 129), (653, 264, 279), (654, 197, 188), (611, 257, 267)]
[(581, 453, 3), (576, 461, 22), (577, 462, 22), (578, 463, 23), (575, 460, 3), (575, 460, 3), (575, 461, 3), (586, 473, 71), (583, 470, 47), (590, 453, 19), (589, 451, 15), (622, 470, 143), (627, 462, 130), (644, 415, 128), (661, 412, 107), (654, 385, 3), (669, 371, 4), (658, 380, 1), (678, 364, 2), (656, 386, 3), (675, 367, 14), (653, 380, 8), (669, 366, 12), (721, 400, 91), (699, 399, 91), (698, 309, 122), (661, 330, 172), (691, 213, 134), (649, 267, 257), (699, 200, 137), (657, 256, 263), (654, 195, 193), (611, 252, 249)]
[(579, 448, 31), (575, 455, 51), (575, 456, 51), (576, 457, 51), (574, 454, 23), (574, 455, 23), (574, 456, 23), (585, 467, 104), (582, 465, 19), (589, 447, 49), (588, 447, 12), (620, 464, 170), (626, 461, 102), (644, 405, 145), (666, 411, 111), (660, 363, 67), (676, 371, 48), (664, 354, 79), (687, 357, 53), (663, 355, 75), (685, 358, 33), (661, 356, 62), (684, 361, 38), (721, 399, 90), (699, 398, 90), (699, 306, 110), (657, 354, 211), (691, 212, 112), (652, 314, 314), (698, 200, 113), (660, 306, 322), (654, 196, 170), (623, 299, 312)]
[(579, 447, 23), (574, 454, 43), (575, 455, 43), (576, 456, 43), (574, 453, 16), (574, 454, 16), (574, 455, 16), (584, 466, 94), (582, 464, 28), (588, 446, 39), (588, 445, 4), (619, 463, 164), (625, 461, 112), (644, 406, 152), (667, 413, 113), (659, 366, 47), (687, 376, 40), (662, 358, 55), (694, 368, 44), (661, 360, 52), (692, 369, 28), (660, 362, 42), (690, 372, 31), (722, 397, 91), (700, 397, 91), (699, 305, 113), (658, 347, 182), (691, 212, 128), (654, 290, 270), (698, 199, 131), (662, 279, 278), (651, 196, 190), (623, 272, 260)]
[(578, 445, 24), (574, 452, 43), (574, 453, 43), (575, 455, 43), (573, 451, 16), (573, 452, 16), (573, 452, 16), (583, 464, 91), (581, 462, 30), (588, 445, 39), (587, 443, 3), (619, 460, 162), (624, 458, 119), (645, 402, 154), (663, 409, 127), (659, 367, 45), (679, 377, 59), (665, 357, 54), (686, 368, 65), (665, 360, 50), (684, 370, 49), (664, 362, 40), (682, 373, 50), (722, 397, 91), (701, 397, 91), (699, 306, 110), (658, 343, 172), (691, 212, 123), (655, 278, 263), (699, 199, 125), (663, 263, 273), (651, 196, 180), (624, 246, 256)]
[(577, 442, 17), (573, 449, 37), (574, 450, 37), (575, 451, 37), (572, 448, 9), (572, 449, 9), (573, 449, 9), (583, 461, 89), (580, 459, 35), (587, 442, 34), (587, 440, 2), (618, 457, 162), (623, 455, 126), (646, 400, 157), (659, 404, 162), (663, 361, 60), (677, 366, 119), (668, 350, 71), (682, 355, 131), (666, 351, 66), (679, 355, 111), (667, 355, 55), (678, 360, 109), (722, 398, 92), (701, 397, 92), (699, 306, 122), (658, 328, 145), (690, 212, 136), (652, 249, 205), (699, 198, 138), (659, 234, 210), (650, 196, 194), (622, 228, 186)]
[(577, 440, 20), (573, 448, 38), (574, 449, 38), (574, 450, 38), (572, 447, 11), (572, 447, 11), (572, 447, 11), (582, 460, 85), (580, 457, 37), (587, 440, 35), (587, 438, 0), (618, 458, 160), (622, 452, 129), (648, 398, 158), (656, 401, 162), (665, 357, 63), (676, 362, 112), (668, 348, 75), (680, 350, 122), (667, 348, 70), (676, 351, 102), (668, 351, 58), (676, 356, 102), (723, 398, 92), (702, 397, 92), (699, 306, 122), (664, 325, 148), (689, 215, 133), (653, 247, 213), (697, 199, 135), (660, 231, 218), (650, 197, 192), (623, 226, 194)]
[(577, 437, 17), (572, 445, 35), (573, 446, 35), (573, 447, 35), (571, 444, 7), (572, 445, 7), (572, 446, 7), (581, 457, 85), (579, 455, 40), (587, 437, 32), (586, 436, 3), (618, 456, 163), (622, 452, 131), (649, 396, 163), (657, 402, 161), (666, 354, 65), (676, 364, 110), (670, 345, 77), (682, 352, 121), (669, 345, 71), (680, 353, 100), (669, 347, 60), (677, 357, 100), (723, 398, 94), (702, 397, 94), (698, 306, 122), (666, 324, 153), (689, 215, 132), (651, 244, 219), (697, 199, 134), (660, 229, 224), (649, 198, 191), (622, 224, 200)]
[(576, 438, 15), (572, 445, 34), (572, 446, 34), (573, 448, 34), (571, 445, 6), (571, 446, 6), (571, 446, 6), (580, 457, 84), (578, 455, 40), (586, 438, 31), (586, 437, 4), (617, 455, 163), (622, 452, 136), (650, 397, 166), (658, 403, 165), (666, 354, 67), (675, 364, 111), (669, 346, 80), (682, 353, 122), (669, 345, 74), (679, 354, 100), (669, 348, 62), (677, 358, 100), (722, 398, 96), (702, 398, 96), (698, 306, 119), (669, 325, 158), (689, 215, 125), (651, 245, 221), (696, 199, 126), (661, 229, 227), (649, 198, 181), (622, 224, 205)]
[(576, 437, 15), (572, 445, 34), (572, 446, 34), (573, 447, 34), (571, 445, 6), (571, 446, 6), (571, 447, 6), (580, 457, 83), (578, 455, 41), (586, 437, 31), (586, 436, 4), (616, 455, 163), (622, 452, 135), (650, 396, 165), (660, 404, 156), (666, 355, 59), (677, 367, 99), (669, 347, 71), (686, 358, 110), (668, 346, 64), (684, 358, 90), (669, 349, 54), (682, 362, 89), (722, 400, 96), (702, 399, 96), (698, 307, 121), (668, 329, 166), (688, 215, 130), (648, 247, 230), (695, 199, 131), (655, 233, 235), (649, 198, 188), (622, 226, 213)]
[(575, 438, 18), (571, 446, 37), (572, 447, 37), (572, 448, 37), (571, 445, 9), (571, 446, 9), (571, 447, 10), (580, 457, 85), (578, 455, 37), (585, 438, 33), (585, 437, 1), (616, 454, 162), (622, 454, 130), (651, 394, 161), (663, 409, 149), (666, 356, 52), (686, 378, 93), (669, 348, 63), (694, 369, 104), (668, 346, 57), (691, 369, 85), (669, 350, 47), (689, 373, 83), (723, 400, 96), (702, 401, 96), (698, 307, 122), (661, 336, 165), (687, 215, 129), (645, 249, 222), (695, 200, 129), (652, 234, 226), (648, 198, 187), (621, 227, 200)]
[(575, 438, 17), (571, 446, 36), (571, 447, 36), (572, 448, 36), (571, 445, 8), (571, 446, 8), (571, 447, 8), (580, 457, 85), (578, 455, 38), (585, 438, 33), (585, 437, 2), (615, 454, 162), (622, 453, 130), (651, 394, 161), (662, 408, 150), (665, 351, 52), (683, 373, 101), (671, 345, 63), (692, 365, 114), (668, 343, 55), (689, 364, 95), (668, 345, 46), (687, 368, 92), (723, 401, 96), (702, 401, 96), (698, 308, 120), (661, 335, 170), (687, 215, 128), (646, 249, 236), (695, 200, 129), (653, 234, 241), (647, 198, 183), (621, 227, 220)]
[(575, 439, 25), (571, 447, 45), (572, 448, 45), (572, 449, 45), (570, 446, 17), (571, 447, 17), (571, 448, 17), (580, 458, 92), (578, 455, 31), (585, 439, 40), (585, 438, 4), (615, 454, 167), (622, 453, 126), (651, 393, 161), (664, 408, 143), (665, 352, 48), (682, 373, 86), (671, 346, 60), (689, 364, 95), (668, 345, 53), (687, 364, 75), (668, 347, 43), (684, 365, 76), (723, 401, 96), (703, 401, 96), (698, 307, 118), (661, 344, 187), (687, 215, 128), (648, 273, 267), (695, 199, 129), (654, 260, 273), (647, 199, 183), (625, 245, 258)]
[(575, 439, 24), (571, 447, 44), (572, 448, 44), (572, 449, 44), (571, 446, 16), (571, 447, 16), (571, 448, 16), (580, 458, 90), (578, 455, 32), (585, 439, 38), (585, 438, 3), (615, 453, 165), (622, 454, 128), (651, 393, 157), (664, 408, 148), (665, 352, 44), (682, 370, 97), (670, 345, 56), (688, 361, 107), (667, 345, 48), (686, 361, 86), (668, 346, 38), (684, 361, 87), (723, 401, 96), (703, 401, 96), (698, 307, 116), (661, 343, 180), (687, 215, 127), (648, 269, 254), (695, 198, 128), (655, 255, 259), (647, 199, 180), (620, 247, 242)]
[(575, 440, 24), (571, 447, 43), (572, 448, 43), (572, 450, 43), (571, 447, 15), (571, 447, 15), (571, 448, 15), (580, 458, 90), (578, 456, 32), (585, 440, 38), (585, 439, 3), (615, 454, 164), (622, 454, 131), (652, 394, 157), (663, 407, 156), (665, 350, 49), (681, 368, 107), (671, 345, 61), (685, 358, 118), (668, 345, 53), (683, 358, 96), (668, 345, 43), (680, 360, 96), (723, 401, 96), (703, 401, 96), (698, 307, 115), (662, 339, 176), (686, 215, 122), (648, 257, 253), (695, 198, 123), (655, 241, 259), (646, 199, 173), (620, 239, 238)]
[(575, 440, 22), (571, 447, 41), (572, 449, 42), (572, 450, 42), (571, 447, 13), (571, 447, 13), (571, 448, 13), (580, 459, 91), (578, 456, 34), (585, 440, 38), (585, 439, 1), (615, 454, 169), (623, 454, 132), (654, 393, 165), (663, 407, 157), (665, 347, 57), (680, 364, 105), (672, 342, 72), (681, 353, 116), (668, 338, 64), (681, 353, 95), (667, 342, 51), (678, 356, 95), (723, 400, 96), (704, 401, 97), (698, 306, 107), (662, 339, 180), (686, 214, 101), (648, 258, 260), (695, 198, 101), (655, 242, 266), (646, 200, 151), (619, 240, 248)]
[(575, 440, 21), (571, 448, 40), (572, 449, 40), (572, 450, 40), (571, 447, 12), (571, 447, 12), (571, 448, 12), (580, 459, 90), (578, 456, 35), (585, 440, 37), (585, 439, 0), (615, 454, 168), (623, 454, 132), (654, 393, 165), (663, 407, 157), (665, 348, 58), (678, 364, 105), (672, 343, 73), (679, 352, 115), (668, 340, 65), (679, 353, 92), (667, 343, 51), (677, 357, 94), (723, 400, 96), (704, 402, 97), (698, 305, 107), (661, 344, 188), (686, 213, 106), (648, 273, 271), (695, 197, 107), (655, 259, 277), (646, 200, 159), (612, 256, 262)]
[(576, 440, 21), (571, 448, 40), (572, 449, 40), (572, 450, 40), (571, 447, 12), (571, 448, 12), (571, 448, 12), (580, 459, 89), (578, 456, 37), (586, 440, 36), (586, 439, 0), (615, 454, 169), (623, 455, 138), (654, 394, 168), (662, 406, 164), (665, 348, 60), (676, 363, 111), (672, 341, 76), (676, 349, 121), (668, 339, 67), (675, 350, 98), (667, 343, 54), (676, 355, 99), (723, 400, 97), (704, 402, 97), (697, 305, 107), (663, 336, 183), (686, 213, 101), (644, 256, 261), (695, 197, 101), (650, 239, 267), (644, 201, 153), (613, 256, 251)]
[(576, 441, 13), (571, 448, 32), (572, 449, 32), (572, 451, 32), (571, 447, 3), (571, 448, 3), (571, 448, 3), (580, 460, 82), (578, 456, 46), (586, 441, 29), (586, 439, 8), (615, 455, 165), (623, 455, 145), (654, 394, 167), (661, 404, 175), (665, 348, 67), (674, 359, 120), (670, 339, 82), (674, 347, 131), (667, 338, 74), (672, 344, 107), (666, 341, 60), (673, 350, 108), (723, 400, 98), (704, 402, 98), (696, 305, 108), (667, 330, 181), (686, 214, 104), (644, 247, 255), (695, 198, 104), (651, 230, 260), (644, 201, 156), (614, 248, 242)]
[(578, 442, 9), (573, 449, 9), (573, 450, 9), (574, 451, 9), (573, 448, 18), (573, 449, 18), (573, 450, 18), (581, 461, 62), (580, 459, 63), (587, 442, 7), (588, 441, 29), (615, 456, 145), (627, 457, 156), (654, 394, 150), (661, 405, 185), (662, 344, 57), (672, 360, 133), (665, 333, 71), (672, 348, 144), (661, 334, 61), (671, 347, 121), (662, 340, 50), (670, 351, 121), (722, 400, 97), (707, 403, 98), (693, 307, 102), (667, 330, 175), (681, 218, 88), (641, 248, 241), (691, 201, 87), (647, 232, 246), (641, 204, 134), (611, 246, 229)]
[(579, 443, 6), (574, 450, 12), (574, 451, 12), (574, 453, 12), (573, 449, 15), (574, 450, 15), (574, 451, 15), (582, 462, 65), (581, 461, 62), (588, 443, 10), (589, 443, 26), (615, 456, 148), (627, 458, 157), (654, 394, 153), (661, 405, 187), (661, 343, 57), (671, 360, 133), (664, 332, 72), (671, 348, 146), (661, 333, 61), (670, 347, 121), (660, 337, 50), (669, 350, 122), (721, 400, 98), (707, 404, 98), (691, 308, 99), (671, 328, 169), (680, 220, 80), (648, 247, 236), (691, 204, 79), (655, 231, 241), (642, 204, 125), (613, 242, 223)]
[(580, 443, 20), (574, 451, 1), (574, 452, 1), (575, 453, 1), (574, 450, 29), (574, 451, 29), (574, 451, 29), (582, 463, 50), (581, 461, 73), (589, 444, 3), (589, 443, 39), (615, 457, 137), (627, 458, 166), (652, 396, 143), (660, 405, 201), (661, 344, 44), (669, 360, 155), (664, 333, 56), (668, 349, 170), (661, 335, 45), (665, 348, 146), (661, 338, 36), (668, 351, 144), (721, 401, 98), (708, 404, 98), (691, 308, 94), (677, 323, 148), (680, 220, 70), (661, 240, 202), (691, 204, 68), (673, 224, 207), (642, 203, 108), (625, 229, 188)]
[(580, 443, 18), (574, 451, 0), (574, 452, 0), (575, 453, 0), (574, 450, 27), (574, 451, 27), (574, 451, 27), (582, 463, 52), (581, 461, 72), (589, 444, 1), (589, 443, 38), (614, 457, 135), (627, 458, 164), (650, 397, 144), (658, 405, 196), (660, 347, 47), (669, 360, 147), (662, 338, 59), (666, 349, 160), (662, 342, 50), (666, 348, 136), (660, 340, 40), (667, 352, 136), (721, 401, 98), (708, 404, 98), (690, 308, 97), (675, 324, 154), (680, 220, 81), (658, 243, 213), (690, 204, 80), (666, 227, 217), (641, 203, 125), (621, 230, 198)]
[(580, 444, 19), (574, 451, 1), (575, 452, 1), (575, 453, 1), (574, 450, 28), (574, 451, 28), (575, 451, 28), (582, 463, 50), (581, 461, 73), (589, 444, 3), (589, 443, 39), (613, 457, 133), (627, 458, 164), (649, 398, 142), (658, 405, 196), (659, 347, 50), (668, 361, 149), (664, 342, 62), (666, 348, 162), (663, 343, 53), (663, 348, 138), (659, 341, 43), (667, 352, 137), (721, 401, 98), (708, 404, 98), (689, 309, 99), (674, 325, 156), (679, 221, 86), (656, 244, 214), (690, 204, 85), (663, 228, 218), (641, 203, 131), (620, 229, 200)]
[(580, 443, 15), (574, 451, 3), (575, 452, 3), (575, 453, 3), (574, 450, 24), (574, 451, 24), (575, 451, 24), (582, 463, 55), (581, 461, 68), (589, 444, 1), (589, 443, 34), (613, 457, 137), (627, 458, 161), (648, 398, 144), (657, 405, 191), (659, 347, 47), (667, 361, 142), (662, 342, 59), (664, 349, 156), (661, 343, 48), (664, 349, 132), (660, 341, 39), (666, 352, 131), (721, 401, 98), (708, 404, 98), (688, 309, 94), (675, 324, 153), (678, 220, 75), (655, 241, 212), (688, 204, 74), (663, 227, 216), (640, 203, 117), (618, 228, 196)]
[(580, 443, 13), (574, 451, 5), (575, 452, 5), (575, 453, 5), (574, 450, 22), (574, 451, 22), (574, 451, 22), (582, 463, 58), (581, 461, 65), (589, 444, 2), (589, 443, 33), (613, 457, 138), (626, 458, 156), (648, 398, 145), (656, 405, 187), (659, 348, 48), (666, 361, 138), (661, 343, 61), (664, 349, 153), (661, 344, 50), (665, 349, 127), (660, 342, 41), (666, 352, 126), (721, 401, 98), (708, 404, 98), (689, 309, 96), (674, 324, 155), (678, 221, 80), (651, 241, 216), (688, 204, 79), (660, 228, 221), (640, 203, 124), (617, 228, 201)]
[(580, 444, 8), (574, 451, 10), (575, 452, 10), (575, 454, 10), (574, 450, 17), (574, 451, 17), (575, 452, 17), (582, 463, 62), (581, 461, 61), (589, 444, 8), (589, 443, 27), (614, 456, 142), (626, 458, 153), (648, 396, 147), (656, 405, 182), (659, 345, 49), (665, 361, 133), (665, 343, 62), (664, 349, 147), (660, 339, 51), (665, 349, 122), (660, 341, 41), (665, 352, 121), (721, 401, 98), (708, 404, 98), (688, 309, 97), (674, 324, 156), (678, 221, 81), (650, 242, 218), (687, 204, 81), (658, 228, 223), (640, 203, 127), (617, 228, 203)]
[(580, 444, 7), (574, 452, 11), (575, 453, 11), (575, 454, 11), (574, 451, 16), (574, 452, 16), (575, 452, 16), (582, 463, 64), (581, 461, 61), (589, 444, 9), (589, 443, 26), (614, 456, 148), (625, 458, 154), (648, 396, 154), (655, 405, 186), (658, 344, 52), (661, 361, 135), (665, 343, 67), (661, 349, 148), (659, 338, 55), (664, 348, 123), (659, 339, 44), (665, 352, 123), (721, 401, 98), (708, 404, 98), (688, 309, 97), (675, 323, 157), (678, 221, 83), (652, 241, 220), (687, 204, 82), (658, 225, 224), (640, 203, 129), (619, 226, 204)]
[(580, 444, 6), (574, 452, 11), (575, 453, 11), (575, 454, 12), (574, 451, 16), (574, 452, 16), (575, 453, 16), (582, 463, 64), (582, 461, 60), (589, 445, 10), (589, 444, 26), (614, 456, 149), (625, 458, 155), (648, 396, 157), (654, 405, 188), (658, 344, 55), (660, 361, 135), (665, 343, 70), (660, 349, 149), (658, 338, 58), (664, 348, 123), (658, 339, 47), (664, 352, 123), (721, 401, 98), (708, 404, 99), (688, 310, 98), (674, 324, 158), (678, 221, 84), (652, 241, 221), (687, 204, 84), (658, 225, 226), (640, 203, 131), (618, 227, 206)]
[(580, 449, 10), (574, 456, 8), (575, 457, 8), (575, 459, 8), (574, 456, 19), (575, 457, 19), (575, 458, 19), (583, 468, 61), (582, 468, 66), (589, 448, 6), (589, 448, 30), (614, 457, 146), (627, 461, 165), (648, 396, 153), (655, 406, 201), (656, 343, 50), (661, 361, 148), (665, 343, 65), (660, 349, 162), (656, 335, 53), (664, 348, 136), (656, 337, 42), (664, 352, 136), (720, 401, 100), (709, 405, 100), (686, 311, 93), (675, 324, 166), (677, 221, 66), (655, 242, 237), (687, 204, 64), (661, 225, 243), (638, 203, 107), (620, 227, 226)]
[(580, 454, 9), (575, 462, 9), (575, 463, 9), (576, 464, 9), (575, 462, 19), (575, 462, 19), (576, 464, 19), (584, 473, 62), (583, 473, 66), (589, 453, 6), (590, 452, 30), (616, 459, 146), (628, 464, 165), (648, 396, 152), (658, 408, 200), (656, 343, 52), (663, 361, 147), (664, 343, 68), (664, 350, 161), (657, 338, 55), (664, 348, 135), (656, 336, 44), (664, 354, 136), (720, 401, 100), (709, 405, 100), (681, 311, 98), (675, 326, 179), (677, 222, 70), (655, 244, 257), (688, 205, 68), (662, 227, 264), (638, 203, 109), (620, 233, 250)]
[(581, 461, 15), (577, 469, 3), (577, 470, 3), (578, 471, 3), (577, 469, 25), (577, 470, 25), (578, 471, 25), (586, 479, 55), (586, 479, 73), (590, 460, 0), (590, 460, 37), (617, 463, 142), (631, 467, 175), (647, 399, 152), (661, 409, 211), (654, 343, 63), (663, 360, 160), (656, 334, 81), (664, 346, 174), (652, 332, 67), (664, 347, 147), (653, 336, 54), (664, 352, 148), (718, 401, 101), (710, 407, 101), (681, 311, 87), (677, 326, 181), (679, 221, 56), (657, 244, 268), (689, 204, 53), (663, 227, 276), (638, 203, 95), (622, 233, 259)]
[(583, 467, 14), (580, 475, 3), (580, 476, 3), (581, 478, 3), (580, 475, 25), (580, 476, 25), (581, 478, 25), (589, 486, 54), (589, 486, 75), (592, 467, 0), (592, 466, 36), (618, 470, 142), (635, 472, 178), (646, 405, 165), (661, 414, 212), (652, 348, 106), (663, 364, 154), (653, 337, 128), (664, 351, 167), (650, 335, 115), (663, 351, 141), (652, 341, 98), (664, 356, 142), (718, 401, 102), (713, 408, 102), (682, 310, 93), (677, 330, 203), (681, 220, 78), (657, 259, 302), (692, 204, 78), (663, 244, 311), (639, 203, 131), (621, 251, 296)]
